#TIME	REQUESTED	bash	cellranger	cr_lib	mrjob	mrp	python	python3	python3.11	slurm_script	sps
250	0	0	0.00752425	1.85131	0.00344381	41.9378	0	0	0.0775957	0	0
251	0	0	0.00752425	1.86008	0.00344381	41.9378	0	0	0.0775957	0	0
252	0	0	0.00752425	1.87109	0.00344381	41.9378	0	0	0.0775957	0	0
253	0	0	0.00752425	1.88412	0.00344381	41.9378	0	0	0.0775957	0	0
254	0	0	0.00752425	1.89521	0.00344381	41.9378	0	0	0.0775957	0	0
255	0	0	0.00752425	1.90816	0.00344381	41.9378	0	0	0.0775957	0	0
256	0	0	0.00752425	1.9225	0.00344381	41.9378	0	0	0.0775957	0	0
257	0	0	0.00752425	1.93228	0.00344381	41.9378	0	0	0.0775957	0	0
258	0	0	0.00752425	1.93864	0.00344381	41.9378	0	0	0.0775957	0	0
259	0	0	0.00752425	1.95079	0.00344381	41.9378	0	0	0.0775957	0	0
260	0	0	0.00752425	1.96495	0.00344381	41.9378	0	0	0.0775957	0	0
261	0	0	0.00752425	1.97671	0.00344381	41.9378	0	0	0.0775957	0	0
262	0	0	0.00752425	1.9879	0.00344381	41.9378	0	0	0.0775957	0	0
263	0	0	0.00752425	1.9987	0.00344381	41.9378	0	0	0.0775957	0	0
264	0	0	0.00752425	2.01149	0.00344381	41.9378	0	0	0.0775957	0	0
265	0	0	0.00752425	2.02368	0.00344381	41.9378	0	0	0.0775957	0	0
266	0	0	0.00752425	2.03325	0.00344381	41.9378	0	0	0.0775957	0	0
267	0	0	0.00752425	2.0446	0.00344381	41.9378	0	0	0.0775957	0	0
268	0	0	0.00752425	2.05715	0.00344381	41.9378	0	0	0.0775957	0	0
269	0	0	0.00752425	2.0699	0.00344381	41.9378	0	0	0.0775957	0	0
270	0	0	0.00752425	2.08232	0.00344381	41.9378	0	0	0.0775957	0	0
271	0	0	0.00752425	2.0983	0.00344381	41.9378	0	0	0.0775957	0	0
272	0	0	0.00752425	2.1141	0.00344381	41.9378	0	0	0.0775957	0	0
273	0	0	0.00752425	2.12393	0.00344381	41.9378	0	0	0.0775957	0	0
274	0	0	0.00752425	2.13534	0.00344381	41.9378	0	0	0.0775957	0	0
275	0	0	0.00752425	2.15323	0.00344381	41.9378	0	0	0.0775957	0	0
276	0	0	0.00752425	2.16242	0.00344381	41.9378	0	0	0.0775957	0	0
277	0	0	0.00752425	2.17665	0.00344381	41.9378	0	0	0.0775957	0	0
278	0	0	0.00752425	2.19498	0.00344381	41.9378	0	0	0.0775957	0	0
279	0	0	0.00752425	2.20241	0.00344381	41.9378	0	0	0.0775957	0	0
280	0	0	0.00752425	2.21218	0.00344381	41.9378	0	0	0.0775957	0	0
281	0	0	0.00752425	2.22382	0.00344381	41.9378	0	0	0.0775957	0	0
282	0	0	0.00752425	2.23822	0.00344381	41.9378	0	0	0.0775957	0	0
283	0	0	0.00752425	2.24897	0.00344381	41.9378	0	0	0.0775957	0	0
284	0	0	0.00752425	2.26225	0.00344381	41.9378	0	0	0.0775957	0	0
285	0	0	0.00752425	2.27162	0.00344381	41.9378	0	0	0.0775957	0	0
286	0	0	0.00752425	2.28284	0.00344381	41.9378	0	0	0.0775957	0	0
287	0	0	0.00752425	2.3003	0.00344381	41.9378	0	0	0.0775957	0	0
288	0	0	0.00752425	2.31042	0.00344381	41.9378	0	0	0.0775957	0	0
289	0	0	0.00752425	2.31993	0.00344381	41.9378	0	0	0.0775957	0	0
