#TIME	REQUESTED	bash	cellranger	cr_lib	mrjob	mrp	python	python3	python3.11	slurm_script	sps
2221	1	0	2.8038e-07	0.974174	0.000219203	0.00694877	0	0	4.11944e-05	0	0.00241603
2222	1	0	2.80254e-07	0.97419	0.000219868	0.00694888	0	0	4.11759e-05	0	0.00241522
2223	1	0	2.80128e-07	0.974215	0.000219508	0.00694857	0	0	4.11575e-05	0	0.00241428
2224	1	0	2.80003e-07	0.974233	0.00021966	0.00694868	0	0	4.1139e-05	0	0.00241334
2225	1	0	2.79877e-07	0.974256	0.000219302	0.0069485	0	0	4.11206e-05	0	0.00241254
2226	1	0	2.79752e-07	0.974279	0.000219454	0.00694861	0	0	4.11022e-05	0	0.0024116
2227	1	0	2.79627e-07	0.974303	0.000219605	0.00694886	0	0	4.10839e-05	0	0.0024108
2228	1	0	2.79502e-07	0.974325	0.000219756	0.00694868	0	0	4.10655e-05	0	0.00240986
2229	1	0	2.79377e-07	0.974338	0.0002194	0.00694879	0	0	4.10471e-05	0	0.00240893
2230	1	0	2.79248e-07	0.974313	0.00021954	0.00694838	0	0	4.10283e-05	0	0.00240796
2231	1	0	2.79124e-07	0.974335	0.00021969	0.00694849	0	0	4.10099e-05	0	0.00240702
2232	1	0	2.78999e-07	0.974345	0.000219335	0.00694832	0	0	4.09917e-05	0	0.00240623
2233	1	0	2.78875e-07	0.974369	0.000219485	0.00694843	0	0	4.09734e-05	0	0.00240543
2234	1	0	2.7875e-07	0.974393	0.000219132	0.00694839	0	0	4.09551e-05	0	0.0024045
2235	1	0	2.78626e-07	0.974398	0.000219282	0.0069485	0	0	4.09369e-05	0	0.00240357
2236	1	0	2.78502e-07	0.974421	0.000219933	0.00694819	0	0	4.09186e-05	0	0.00240264
2237	1	0	2.78378e-07	0.974438	0.000219581	0.00694843	0	0	4.09004e-05	0	0.00240185
2238	1	0	2.78254e-07	0.974449	0.00021923	0.00694854	0	0	4.08822e-05	0	0.00240092
2239	1	0	2.7813e-07	0.974475	0.000219379	0.00694837	0	0	4.0864e-05	0	0.00240013
2240	1	0	2.78006e-07	0.974496	0.000219029	0.00694848	0	0	4.08459e-05	0	0.0023992
2241	1	0	2.77883e-07	0.974514	0.000219178	0.0069483	0	0	4.08277e-05	0	0.00239827
2242	1	0	2.77759e-07	0.974524	0.000219326	0.00694841	0	0	4.08096e-05	0	0.00239748
2243	1	0	2.77636e-07	0.974533	0.000219474	0.00694824	0	0	4.07915e-05	0	0.00239656
2244	1	0	2.77513e-07	0.974548	0.000219621	0.00694834	0	0	4.07733e-05	0	0.00239563
